Kelvin Gastelum,500.0,515.0,533.54,549.6,563.84,581.92,565.11,579.63,564.79,581.83,594.82,608.99,590.68,607.37,622.25,605.51,588.06,568.42,581.55,569.31,552.69,567.55,549.92,565.25
Uriah Hall,500.0,485.0,471.02,487.82,503.32,518.18,504.34,519.15,535.09,520.65,508.01,495.84,513.25,499.6,514.62,531.39,549.0,566.2,552.67,538.41
Yoel Romero,500.0,514.89,531.26,546.4,562.82,577.24,593.02,607.79,623.85,608.2,622.31,607.41,590.3,576.37
Roger Bowling,500.0,484.5,470.23,457.18
Jorge Masvidal,500.0,516.29,535.45,520.19,533.31,548.51,562.22,546.89,561.07,547.89,530.25,544.96,559.9,580.48,569.19,554.97,570.34,583.35,599.06,586.89,576.25,563.38,551.56
Lorenz Larkin,500.0,487.68,504.71,492.38,479.0,465.73,482.52,499.04,486.07,503.71,523.14
Daniel Cormier,500.0,519.49,535.24,548.72,566.3,556.56,575.86,591.03,607.85,626.22,614.87,627.11,643.11,660.01,643.9,629.18
Gilbert Melendez,500.0,489.31,508.8,493.44,478.3,467.79,454.54,444.55
Kurt Holobaugh,500.0,486.44,472.03,456.56,442.9,463.41,448.79,465.4
Sara McMann,500.0,515.0,500.84,515.8,500.12,483.13,498.29,518.89,536.34,517.82,500.36,516.1,499.16,516.57
Sheila Gaff,500.0,485.0,470.65
Ovince Saint Preux,500.0,515.0,529.97,546.8,560.49,546.27,559.57,573.37,554.69,566.3,556.92,540.84,524.08,542.15,563.64,577.46,557.53,574.76,558.51,538.89,557.32,541.16,554.98,537.55,520.9,536.62,519.49,534.86,515.77
Gian Villante,500.0,485.0,500.62,485.72,500.69,516.92,501.8,516.7,502.39,517.29,502.71,488.35,503.66,491.14,507.91,493.21,476.26,461.67,447.61
Yancy Medeiros,500.0,485.65,501.91,488.66,507.4,527.01,514.39,529.92,517.34,533.8,549.01,564.91,552.99,539.05,521.69,505.25
Iliarde Santos,500.0,484.83,469.32,455.92
Michel Prazeres,500.0,485.09,500.73,516.35,501.32,516.33,530.63,546.45,560.83,575.59,587.53,601.4,616.83,596.97,574.93
Joao Zeferino,500.0,485.84,471.45
Jacare Souza,500.0,521.42,540.53,557.63,573.84,587.78,573.01,589.55,604.95,589.45,604.5,589.62,605.86,589.16,572.46,557.5,537.81
Luke Rockhold,500.0,488.67,506.19,526.81,548.44,570.13,588.55,574.88,587.51,573.4,556.66,541.29
Estevan Payan,500.0,484.49,471.29,457.53
KJ Noons,500.0,487.72,505.68,521.22,506.87,487.2,471.95
Antonio Braga Neto,500.0,518.45,504.56,490.01
Anthony Smith,500.0,481.55,497.35,483.67,498.76,515.12,528.42,514.56,532.16,547.57,564.93,556.69,575.58,562.63,546.79,564.07,578.45,595.93,581.0,564.24,578.8,561.87,580.16,563.53
Leandro Silva,500.0,485.79,472.1,490.3,475.26,491.33,506.76,492.08,479.44
Eddie Mendez,500.0,480.81
Rafael Cavalcante,500.0,486.21,500.62,488.43,474.7,463.09
Leonardo Santos,500.0,518.15,519.28,532.56,548.33,563.3,577.79,591.14,602.29,585.61,563.71,547.33
William Macario,500.0,481.85,496.36,483.34,468.41
James Krause,500.0,518.99,504.04,518.6,504.89,489.07,509.78,524.48,538.42,551.68,567.2,581.83,563.18,578.98
Alexis Davis,500.0,515.0,529.24,543.63,528.85,545.53,524.93,538.86,552.17,536.12,518.9,503.71,520.03,504.86,517.73
Rosi Sexton,500.0,485.0,469.97
Brian Melancon,500.0,516.61,498.07
Tim Kennedy,500.0,515.0,531.42,549.34,534.92,521.93
Roger Gracie,500.0,485.0
Germaine de Randamie,500.0,515.0,499.97,514.21,528.6,542.99,558.32,572.69,560.58,577.95,562.2
Julie Kedzie,500.0,485.0,470.65
Trevor Smith,500.0,487.42,502.21,489.97,505.58,491.76,507.44,522.12,506.81,521.14,507.73,494.43,480.31
Jessica Andrade,500.0,484.2,499.23,514.91,532.57,513.15,528.23,508.71,523.39,542.02,554.4,541.29,556.1,571.77,585.57,600.13,582.87,566.92,581.43,567.64,582.24,599.62,612.68,592.15,576.01,558.82,574.44,588.8,573.0
Viscardi Andrade,500.0,514.35,499.47,513.88,528.3
Francimar Barroso,500.0,514.26,498.64,513.82,528.22,510.48,495.03,510.91,495.44,480.13
Amanda Nunes,500.0,514.35,529.38,513.76,527.58,544.57,558.27,576.24,591.23,603.91,617.19,630.14,640.43,652.54,662.05,673.2,648.91,660.77,671.26
Jose Maria,500.0,485.46,471.09
Thiago Santos,500.0,482.35,499.41,483.91,498.39,513.46,529.74,545.79,530.66,509.63,524.95,540.43,554.87,568.73,551.09,563.9,577.49,590.46,603.55,594.22,578.52,562.68,576.48,561.76,545.54
James Vick,500.0,519.26,533.43,547.61,565.37,578.33,562.86,581.2,594.51,607.64,622.55,602.18,585.0,568.55,552.49
Zak Cummings,500.0,518.42,533.23,515.86,530.18,544.52,528.96,545.38,561.26,547.39,560.69,576.94,560.45,572.15,585.81
Brandon Thatch,500.0,515.21,530.29,515.67,499.05,480.73,463.3
Nikita Krylov,500.0,484.38,499.41,482.58,497.63,517.0,536.01,553.75,569.2,549.66,530.31,549.93,537.54,552.33,537.45,520.16,536.31,550.99,570.65
Ivan Jorge,500.0,513.12,498.29,512.72,494.32
Elias Silverio,500.0,514.39,529.5,546.61,530.92,513.99
Ramiro Hernandez,500.0,481.64,468.06
Edimilson Souza,500.0,515.67,530.64,545.13,526.35
Ali Bagautinov,500.0,515.0,530.0,545.39,532.3,520.02,534.23,520.58
Piotr Hallmann,500.0,520.1,504.09,521.66,509.04,493.65,479.71
Daniel Omielanczuk,500.0,515.0,500.0,484.25,499.93,514.93,530.78,514.5,498.89,484.63
Nandor Guelmino,500.0,485.0
Jesse Ronson,500.0,484.36,470.78,456.42,473.39,455.97,443.31
Wilson Reis,500.0,515.73,499.94,514.94,531.57,516.25,531.89,548.65,561.7,548.95,533.38,518.56,534.01,519.69
Alan Patrick,500.0,515.0,531.02,515.92,530.23,545.74,558.84,542.55,527.29,510.47,493.94
Garett Whiteley,500.0,485.0,470.0,455.65
Yan Cabral,500.0,513.99,499.18,515.19,501.51,486.69
Igor Araujo,500.0,516.4,530.69,515.01,500.16
Kyoji Horiguchi,500.0,513.31,527.14,540.18,553.6,539.28,551.93,565.47,579.12
Andre Fili,500.0,513.71,495.8,511.6,492.8,509.49,495.97,511.53,496.03,510.83,527.49,511.72,529.05,542.81,527.94,541.81,527.62,511.15,495.0,511.12,498.33,513.35,499.91,517.49
Sarah Kaufman,500.0,485.0,500.65,483.97,469.66
Jessica Eye,500.0,515.0,500.61,515.58,500.59,486.86,471.7,458.53,474.52,491.89,509.11,496.23,512.67,499.78,485.11,471.19,459.3
Darrell Montague,500.0,486.21,472.38,457.88
Robert Whiteford,500.0,482.67,498.67,513.11,499.46,484.73
Nicholas Musoke,500.0,517.12,532.0,517.76,531.51,515.82,500.12
Brian Houston,500.0,482.45,467.66
Dustin Ortiz,500.0,514.37,499.52,514.54,530.1,516.77,530.98,515.34,500.74,515.84,498.73,514.38,530.15,545.9,534.26
Adriano Martins,500.0,519.67,507.17,521.86,537.21,551.39,536.9,520.87
Omari Akhmedov,500.0,515.65,497.99,512.49,528.83,514.17,497.91,513.1,528.18,527.73,542.27,558.76,572.19,557.78,575.1,560.41
Santiago Ponzinibbio,500.0,485.68,501.3,517.75,501.23,515.53,531.62,547.18,561.89,578.11,591.73,607.58,590.67,603.85,586.48,569.96,585.56,568.65,552.16
Sergio Pettis,500.0,513.62,495.14,511.14,525.64,508.76,524.12,538.64,552.94,567.94,552.23,570.59,555.13,539.11,552.43
Anthony Lapsley,500.0,484.49,469.54
Josh Sampo,500.0,518.15,503.01,484.4,469.82
Ryan Benoit,500.0,481.85,498.73,481.11,498.18,484.2,499.25,484.93,468.04,453.13
Drew Dober,500.0,484.89,470.54,489.45,504.49,484.83,501.22,516.17,499.01,512.09,526.64,540.7,524.35,539.41,553.95,568.52,552.18,536.83,551.69,564.74,578.68,561.16,573.81,558.8,542.53
Jared Rosholt,500.0,515.0,530.0,544.99,528.85,541.99,555.83,571.45,553.11
Walt Harris,500.0,485.0,469.97,456.89,473.74,459.9,475.98,491.98,478.57,464.41,480.88,498.6,513.66,530.52,516.96,503.46,490.72
Tom Niinimaki,500.0,516.84,497.5,478.39,461.37
Raquel Pennington,500.0,515.0,499.32,517.81,502.04,521.56,536.91,549.74,563.95,550.67,535.34,549.69,532.85,547.07,561.39,579.2,591.99,606.06,619.45,602.04
Roxanne Modafferi,500.0,485.0,470.65,486.22,472.44,489.3,474.83,492.87,478.46,494.88,481.38,468.01,456.28
Jessamyn Duke,500.0,515.0,499.97,484.3,468.71
Peggy Morgan,500.0,485.0
Chris Holdsworth,500.0,518.15,532.21
Davey Grant,500.0,481.85,497.73,480.22,463.71,479.61,494.87,511.38,498.6,485.54,500.79,521.96,506.63
Julianna Pena,500.0,515.0,529.97,543.7,557.42,537.16,551.18,533.81,550.75,575.04,563.18,580.59
Jessica Rakoczy,500.0,485.0,471.29
Alex Garcia,500.0,515.0,529.89,514.78,532.1,517.15,533.05,518.81,535.98,521.99,506.46
Ben Wall,500.0,485.0,470.5
Krzysztof Jotko,500.0,515.0,496.09,510.76,525.33,539.53,553.59,570.15,552.23,534.82,522.21,536.25,549.08,562.83,548.84,563.52,578.21,559.7
Bruno Santos,500.0,485.0,501.42,487.01
Justin Scoggins,500.0,515.0,527.41,511.85,494.03,508.61,524.82,505.04,486.11,471.71
Richie Vaculik,500.0,485.0,500.65,485.69,469.42
Bethe Correia,500.0,514.35,529.38,543.11,529.71,514.36,527.53,527.05,510.89,492.58,508.47,492.44,479.59
Alptekin Ozkilic,500.0,515.74,500.06,486.08,471.68
Zach Makovsky,500.0,514.89,530.03,514.09,527.81,514.05,503.02,487.92
Russell Doane,500.0,518.15,533.55,518.29,502.51,482.53,467.31,483.07,469.53
Leandro Issa,500.0,481.85,499.86,518.98,504.31,489.73
Jon Delos Reyes,500.0,481.51,468.47,487.45,469.99
Mairbek Taisumov,500.0,515.0,499.38,514.41,528.79,543.89,557.01,570.15,582.55,566.87
Tae Hyun Bang,500.0,485.0,500.65,482.14,497.13,483.52
Royston Wee,500.0,515.0,529.35,513.73
Dave Galera,500.0,485.0
Katsunori Kikuno,500.0,514.44,500.75,518.82,504.33,490.67
Will Chope,500.0,484.89
Shunichi Shimizu,500.0,482.11
Kiichi Kunimoto,500.0,515.0,532.2,546.46,529.07,512.85
Luiz Dutra,500.0,485.0,470.65
Tatsuya Kawajiri,500.0,518.15,504.24,520.84,534.94,520.7,507.3
Sean Soriano,500.0,481.85,467.81,450.94,435.64,422.73
Tarec Saffiedine,500.0,516.32,504.68,521.36,508.55,498.33,488.06
Beneil Dariush,500.0,518.34,503.01,520.22,535.77,554.7,571.67,586.42,567.34,582.81,596.89,581.85,581.49,563.03,575.34,591.69,604.88,617.91,630.48,644.14,660.03,670.63,656.57,638.29
Louis Smolka,500.0,515.68,501.47,516.43,531.39,549.49,563.74,541.94,526.01,508.32,494.42,512.86,493.95,508.53,490.52,507.05,491.25,476.0
George Sullivan,500.0,515.0,530.68,512.72,527.17,510.72,493.55,477.38
Mike Rhodes,500.0,485.0,470.67,454.61
Gasan Umalatov,500.0,484.22,499.98,485.76,471.35
Rashid Magomedov,500.0,515.0,530.72,546.41,561.51,547.43,561.9
Anthony Rocco Martin,500.0,485.0,467.79,486.72,470.95,490.29,505.65,522.14,508.44,522.6,539.78,558.93,575.32,563.04,577.37,563.76
Andy Enz,500.0,486.32,471.86,457.38
Kevin Lee,500.0,485.55,499.91,515.57,530.6,547.64,532.67,545.67,560.85,577.44,597.36,615.29,599.81,614.66,597.83,581.45,596.89,581.41,565.43,545.14
Danny Martinez,500.0,485.86,469.94,456.23,472.5
Zubaira Tukhugov,500.0,515.0,529.26,541.87,525.8,524.69,539.39,524.49,540.84,524.08
Douglas Silva de Andrade,500.0,485.0,499.93,515.07,497.7,513.75,499.42,514.99,500.15,514.44,531.65,517.4,533.36,519.02
Albert Tumenov,500.0,485.69,500.64,515.61,531.3,546.26,559.23,540.83,521.67
Takenori Sato,500.0,485.62,471.86
Ernest Chavez,500.0,515.0,497.89,483.63
Yosdenis Cedeno,500.0,485.0,500.65,486.27,471.05
Aljamain Sterling,500.0,515.0,530.57,549.71,566.01,550.53,536.57,550.11,566.38,548.85,563.79,581.05,595.74,610.0,626.98,640.99,654.43,668.46,681.82,663.74,673.79
Cody Gibson,500.0,485.0,501.81,483.49,468.56,454.76,443.26,464.56
Pedro Munhoz,500.0,487.73,503.26,487.44,473.64,493.62,513.4,528.76,548.2,533.38,548.34,563.57,578.54,564.28,551.38,566.75,552.36,538.06,524.92,542.49,530.12,516.37
Patrick Cummins,500.0,486.52,502.1,516.71,531.64,517.84,531.57,518.47,503.18,517.52,531.88,516.47,499.13,484.84
Mark Eddiva,500.0,515.0,500.03,485.03,467.32
Jumabieke Tuerxun,500.0,485.0,466.99,453.93
Anying Wang,500.0,515.0,499.35
Albert Cheng,500.0,485.0
Yui Chul Nam,500.0,515.0,497.48,481.5
Zhang Lipeng,500.0,515.0,529.35,513.88,497.61
Sai Wang,500.0,485.0,500.03
Danny Mitchell,500.0,485.71,470.68
Claudio Silva,500.0,515.14,529.49,549.26,566.81,581.76,565.96,547.21,529.78
Mats Nilsson,500.0,486.46,471.96
Neil Seery,500.0,484.99,499.3,515.59,500.63,518.09,504.55,487.24
Sean Strickland,500.0,518.68,534.92,518.47,533.32,548.27,563.06,548.03,561.98,546.22,560.72,572.36,586.37,600.36,613.89,627.56,608.53,591.26,604.35,615.52,632.32,615.98,628.23
Francisco Trevino,500.0,514.34,500.09,485.09
Noad Lahat,500.0,483.73,500.64,515.76,500.73
Hans Stringer,500.0,515.62,500.16,485.31
Jim Alers,500.0,515.0,500.14,516.97,500.63
Alan Omer,500.0,485.0,467.92
Tim Gorman,500.0,485.9,471.51
Richard Walsh,500.0,515.0,500.74,485.75,500.51,486.09,470.99
Chris Indich,500.0,485.0,470.0
Nordine Taleb,500.0,515.0,530.0,543.75,525.03,540.56,525.85,539.74,554.35,534.58,520.08,534.21,517.68
Vik Grujic,500.0,485.0,500.0,484.37,469.43
Mike de la Torre,500.0,486.63,472.21,489.05,474.7,490.68,473.31,461.89
Sean O'Connell,500.0,485.07,470.1,485.74,502.03,487.74,473.3,461.11
Leslie Smith,500.0,484.35,500.02,485.05,500.02,485.02,500.67,515.64
Chad Laprise,500.0,515.0,529.38,543.79,529.43,514.24,527.12,540.34,554.22,539.16,520.16
Olivier Aubin-Mercier,500.0,485.0,503.15,520.8,535.55,519.22,535.1,552.26,565.96,581.31,563.63,547.85,530.29
Elias Theodorou,500.0,515.0,529.41,543.2,526.92,541.55,557.28,542.41,558.16,571.57,584.25,568.18
Sheldon Westcott,500.0,485.0,469.92,484.1
Derrick Lewis,500.0,515.0,529.35,515.06,528.15,513.34,527.79,541.59,556.27,569.33,581.98,595.94,578.98,591.51,605.91,619.18,602.28,588.28,600.49,612.78,626.13,640.87,623.95,636.26,617.9,599.35,578.25,592.1,576.67,590.94
Jack May,500.0,485.0,470.82
Mirsad Bektic,500.0,515.0,529.35,543.96,559.18,545.33,558.96,574.88,558.7,543.27,523.13
Chas Skelly,500.0,485.0,504.11,518.15,533.01,551.79,537.06,553.5,569.65,553.15,535.87,548.69,561.0
Ray Borg,500.0,484.98,504.23,522.67,536.69,520.48,536.41,551.53,540.04,523.32,537.31,551.94,535.59
Hernani Perpetuo,500.0,485.11,470.1
Luke Zachrich,500.0,485.81,501.42,482.89
Alex White,500.0,513.76,499.03,483.48,498.55,483.19,497.88,484.62,469.05,484.83,469.86
Chris Beal,500.0,515.0,529.35,513.06,497.38,477.55
Patrick Williams,500.0,485.0,505.04,489.82,474.66
Ruan Potts,500.0,485.66,470.48,457.39
Li Jingliang,500.0,515.0,500.0,514.41,493.65,508.25,522.89,536.9,551.04,535.24,548.69,561.02,577.26,563.05,579.96,559.67,574.96,559.95,543.72
David Michaud,500.0,485.0,499.35,481.7
Aaron Phillips,500.0,484.29,469.3,453.63,440.62
Ruslan Magomedov,500.0,515.0,529.35,545.12
Viktor Pesta,500.0,485.0,500.65,486.2,471.15,455.21
Pawel Pawlak,500.0,483.16,498.24,483.38
Nick Hein,500.0,514.35,500.17,515.16,529.51,543.12,522.71,506.23,489.82
Niklas Backstrom,500.0,519.34,503.39,488.27
Matt Hobar,500.0,484.47,499.46,484.96
Marcos Rogerio de Lima,500.0,515.0,527.57,508.56,527.86,507.93,522.59,504.52,520.67,503.21,518.74,500.26,515.74,532.09,515.59,537.18,551.63,537.78,551.22
Richardson Moreira,500.0,485.0,471.25
Ricardo Abreu,500.0,518.15,501.7
Wagner Silva,500.0,481.85,465.73
Alexander Yakovlev,500.0,488.67,474.92,493.37,509.82,495.82,479.4,498.62,484.41,467.88
Warlley Alves,500.0,517.85,532.77,551.49,569.75,552.66,537.42,550.81,563.71,548.19,564.34,544.43,558.24,540.75,524.34,508.98,493.17
Marcio Alexandre Junior,500.0,482.15,467.92,455.51
Antonio Carlos Junior,500.0,515.0,500.07,517.11,500.86,487.17,504.87,520.42,538.61,555.89,573.2,555.84,539.07,525.34
Vitor Miranda,500.0,485.0,500.65,517.4,532.22,515.98,500.38,485.36
Roger Narvaez,500.0,484.42,501.43,487.64
Jake Lindsey,500.0,485.0,466.85,453.28
Jason Saggo,500.0,515.0,499.35,514.21,528.89,515.22,501.02
Josh Shockley,500.0,485.0,470.57
Michinori Tanaka,500.0,515.71,500.77,514.55,501.44,486.38
Kajan Johnson,500.0,484.35,500.62,513.11,529.14,544.65,526.71,514.25
Valerie Letourneau,500.0,515.0,528.71,543.3,528.94,513.16,497.59
Elizabeth Phillips,500.0,485.0,470.65,486.24,473.41
Dan Hooker,500.0,515.0,498.83,513.34,499.04,516.75,501.12,515.83,534.2,550.11,565.58,551.27,567.72,583.11,598.14,585.65,567.03,580.97,565.01,552.06,567.68,582.11,597.55
Ian Entwistle,500.0,485.0,504.25,489.42
Rodrigo de Lima,500.0,485.56,469.71
Roldan Sangcha'an,500.0,484.35,465.37
Jake Matthews,500.0,517.85,534.53,516.77,530.59,549.92,534.74,518.26,532.51,548.31,565.06,545.91,558.31,570.41,585.24,565.48,578.44,561.29,576.27,559.93,573.25
Dashon Johnson,500.0,482.15,463.95
Aleksei Oleinik,500.0,518.45,534.59,518.74,534.68,553.32,537.33,553.92,572.24,556.94,540.08,557.61,574.3,560.95,544.62,528.55,544.18,528.96
Anthony Hamilton,500.0,481.55,496.73,482.58,498.33,482.75,497.9,481.84,467.62,453.34,440.34
Shane Howell,500.0,480.75,466.7
Diego Ferreira,500.0,517.53,532.9,517.35,504.6,520.93,536.28,549.72,566.81,582.49,599.36,585.7,570.29,553.21,565.65,579.83
Joe Ellenberger,500.0,515.0,499.35
James Moontasri,500.0,485.0,503.93,486.89,502.46,488.22,474.45
Bubba Bush,500.0,514.35,498.09
Guilherme Vasconcelos,500.0,484.39
Rob Font,500.0,514.73,529.09,515.78,530.1,547.47,528.03,543.5,531.39,547.41,561.88,576.5,590.98,576.17,561.87,577.22,563.26,550.1
Robert Drysdale,500.0,485.0
Keith Berish,500.0,515.0,499.35
Sarah Moras,500.0,515.0,499.92,518.28,502.49,486.09,473.04,489.2,474.55,458.83
Alexis Dufresne,500.0,485.0,470.65
Patrick Walsh,500.0,515.0,500.15
Daniel Spohn,500.0,485.0
Juan Manuel Puig,500.0,485.31,470.94
Guto Inocente,500.0,485.65,467.86
Eddie Gordon,500.0,515.0,500.0,484.36,467.32
Dhiego Lima,500.0,485.0,500.65,486.23,471.82,454.13,444.28,463.28,480.93,497.35,485.79,472.8
Corey Anderson,500.0,515.0,529.35,513.12,527.62,541.69,556.15,539.17,551.36,536.21,522.39,537.8,555.43,571.04,584.99,569.19
Matt Van Buren,500.0,485.0,469.36
Claudia Gadelha,500.0,515.0,500.0,515.0,502.46,517.56,536.78,521.97,537.53,521.67,535.86,549.6,535.31
Tina Lahdemaki,500.0,485.0
Jerrod Sanders,500.0,484.35,500.17,515.95,497.89
Paddy Holohan,500.0,518.61,502.81,516.86,530.39,512.29
Cathal Pendred,500.0,518.15,532.37,546.5,560.11,542.15,525.95
Mike King,500.0,481.85
Chris Dempsey,500.0,485.2,500.84,485.8,470.82
Joanna Jedrzejczyk,500.0,515.0,530.0,544.48,558.21,572.57,585.11,598.4,611.51,593.5,577.01,591.11,573.98,587.95,571.94,556.06
Juliana Lima,500.0,485.0,500.65,515.62,500.09,515.09,498.33,482.7
Gilbert Burns,500.0,515.0,532.65,548.83,533.73,549.61,533.79,547.99,560.93,545.46,561.24,576.22,589.47,603.96,621.46,636.07,622.85,636.87,618.83,638.19,650.01,635.65,618.88,602.61
Andreas Stahl,500.0,485.0,470.7
Tiago dos Santos e Silva,500.0,515.0,498.16,512.7,497.15
Akbarh Arreola,500.0,485.0,503.24,489.38,475.56
Brian Ortega,500.0,514.42,531.7,550.44,564.83,581.8,600.73,617.85,605.03,618.73,604.68,588.22,606.36,589.34
Frankie Saenz,500.0,515.0,531.2,545.45,531.84,514.64,498.42,513.49,526.75,512.19,496.62
Nolan Ticman,500.0,485.0,470.03
Sam Alvey,500.0,483.89,500.14,517.05,532.75,518.46,503.83,522.08,535.76,549.15,564.25,549.64,566.47,548.63,561.54,574.06,556.57,539.92,522.56,508.64,509.62,491.88,476.05,461.69,449.23
Lauren Murphy,500.0,485.04,469.28,485.6,471.22,487.46,473.0,489.93,506.57,520.98,538.04,552.35,540.37,554.33,541.27
Alan Jouban,500.0,515.92,501.0,515.99,530.3,515.34,529.7,543.42,557.9,540.53,525.2,541.17,524.44,538.39
Milana Dudieva,500.0,514.35,499.38,484.47
Yao Zhikui,500.0,485.65,500.62,486.24,471.83
Colby Covington,500.0,515.65,531.77,547.86,529.6,545.93,558.96,573.06,590.64,608.63,625.57,638.73,624.26,638.13,625.83,638.7,624.62
Yuta Sasaki,500.0,518.49,499.37,485.04,503.15,490.1,509.03,491.38,509.07,491.86
Alberto Mina,500.0,515.0,528.49,544.6,528.45
Shinsho Anzai,500.0,485.0,500.65,516.22,499.47
Guangyou Ning,500.0,515.0,530.62,514.95,498.72
Jianping Yang,500.0,485.0
Brendan O'Reilly,500.0,485.65,500.59,486.23,470.56
Joby Sanchez,500.0,485.0,500.03,484.42,465.82,452.26
Chris Heatherly,500.0,482.64,468.39
Valmir Lazaro,500.0,485.83,501.65,486.64
Clay Collard,500.0,486.31,501.86,487.55,473.01
Chris Wade,500.0,518.45,533.92,547.5,563.44,547.04,530.19,543.31
Cain Carrizosa,500.0,481.55,466.04
Damon Jackson,500.0,481.26,498.39,498.45,518.59,503.51,518.84,536.89,550.3,565.71,549.32,533.49,547.56,532.47
Shayna Baszler,500.0,486.27,472.45
Joe Soto,500.0,487.76,472.46,458.68,478.51,500.6,518.63,500.76,486.7
Tateki Matsuda,500.0,485.65,470.62
Larissa Pacheco,500.0,482.34,468.1
Wendell Oliveira Marques,500.0,484.38,470.05
Johnny Case,500.0,517.37,531.62,545.87,559.55,540.22,523.73
Masanori Kanehara,500.0,515.17,500.75,484.58
Rin Nakai,500.0,484.33,469.36
Eddie Alvarez,500.0,490.14,505.28,522.82,542.92,530.58,519.21,534.1,523.89
Marcin Bandel,500.0,484.97,470.62
Charles Rosa,500.0,486.84,503.71,489.2,504.67,490.14,510.92,497.48,512.72,497.3,511.06,495.73,480.17,467.6
Scott Askham,500.0,485.84,500.76,486.19,501.17,486.12,471.4
Jan Blachowicz,500.0,515.84,501.52,487.02,500.24,487.99,473.65,493.98,510.07,526.65,546.0,532.91,549.65,566.35,582.15,597.18,614.1,597.92,611.92,611.95,594.67
Matt Dwyer,500.0,485.03,499.96,485.65,471.27
Chris Kelades,500.0,515.8,497.36,513.04,498.52
Paul Felder,500.0,515.65,531.73,518.58,503.8,522.02,535.93,523.63,536.97,552.83,568.57,551.3,568.48,583.86,568.83,555.37
Roman Salazar,500.0,483.4,467.09,449.87
Christos Giagos,500.0,482.35,500.91,487.33,473.55,487.99,504.43,491.21,505.94,521.24,506.92,488.7,505.16,486.71,473.09
Daniel Kelly,500.0,518.53,533.38,517.68,531.27,544.96,558.23,575.43,559.76,544.01,528.34
Thomas Almeida,500.0,514.39,529.81,542.8,555.79,540.32,553.63,538.95,523.48,508.09,494.57
Diego Rivas,500.0,515.0,530.03,514.5,498.08
Rodolfo Rubio Perez,500.0,485.0
Nina Nunes,500.0,484.35,470.03,487.94,502.77,517.62,533.48,519.84,503.68,519.71
Jorge de Oliveira,500.0,484.35,465.79
Leon Edwards,500.0,485.65,501.5,516.36,501.44,515.34,534.5,550.16,564.65,577.48,595.53,610.4,626.57,610.0,623.88,642.68,659.92,674.0,659.22
Marco Beltran,500.0,515.0,530.67,548.0,525.91,509.79,493.13
Marlon Vera,500.0,485.0,502.22,486.34,502.57,515.7,534.46,521.99,505.94,519.98,536.98,551.54,567.02,579.73,563.94,578.64,563.07,575.85,592.29,606.59,620.57,604.03,616.4,601.88,588.27
Henry Briones,500.0,518.15,503.06,487.92,472.92,459.66
Guido Cannetti,500.0,481.85,498.18,481.52,497.94,480.94,466.12,452.58,469.08,488.2,473.04
Gabriel Benitez,500.0,517.85,532.16,515.47,532.74,516.89,532.79,547.05,531.31,515.58,529.75,514.78,498.5,512.26,497.81,482.19
Humberto Brown Morrison,500.0,482.15
Alejandro Perez,500.0,515.0,494.96,508.08,522.91,521.92,535.31,550.41,563.49,575.83,558.84,543.31,558.19,541.88
Jose Quinonez,500.0,485.0,503.45,517.68,533.21,547.29,528.54,541.73,526.15,509.62
Yair Rodriguez,500.0,515.0,529.51,543.81,557.33,570.19,584.68,571.93,586.22,568.61,582.49,570.64,587.1,606.31,593.88,575.74
Leonardo Morales,500.0,485.0,466.55
Hector Urbina,500.0,516.73,501.66,487.54
Augusto Montano,500.0,514.25,500.64,485.02
Dooho Choi,500.0,514.37,529.33,546.04,532.12,516.67,500.33,498.5,514.47
Paige VanZant,500.0,515.0,530.14,546.42,526.62,541.25,521.52,506.22,524.08,506.91
Kailin Curran,500.0,485.0,466.97,486.06,468.51,454.87,442.57,430.03
Josh Copeland,500.0,485.65,472.51
Ashlee Evans-Smith,500.0,481.51,498.08,513.16,498.21,479.85,494.64,480.49,465.69,451.39
Justin Jones,500.0,485.65,470.63
Angela Hill,500.0,515.0,500.0,480.6,468.22,483.97,469.14,486.2,470.8,453.11,468.83,456.92,473.77,490.49,506.57,492.83,479.04,493.91,480.89,468.83,455.65,473.42,490.22,478.25,494.93,514.69,501.2
Emily Kagan,500.0,485.0,465.91
Aisling Daly,500.0,518.45,502.01,516.28
Alex Chambers,500.0,481.55,499.58,483.3,469.02,452.21
Tecia Pennington,500.0,515.0,530.0,543.71,527.75,541.71,558.47,571.73,556.06,541.96,526.53,510.95,526.18,540.05,553.07,538.5,523.33,540.61
Angela Magana,500.0,485.0,467.92,453.37
Joanne Wood,500.0,515.0,495.75,510.93,526.71,508.08,494.25,511.18,525.7,510.74,527.2,507.42,522.09,507.78,490.65,474.28,490.76,506.7
Seo Hee Ham,500.0,485.0,499.99,485.13,470.16
Heather Clark,500.0,515.0,500.0,485.0
Bec Rawlings,500.0,485.0,503.28,518.14,503.51,489.55,475.0,460.21
Felice Herrig,500.0,518.15,503.01,520.56,535.32,550.03,563.07,546.53,530.35,510.51,490.17
Lisa Ellis,500.0,481.85,463.57
Jessica Penne,500.0,515.0,501.27,486.59,472.2,488.4,506.77,491.48,474.63
Randa Markos,500.0,485.0,501.44,486.38,501.38,482.09,498.67,483.74,499.37,484.52,485.19,502.88,488.69,503.64,489.97,473.79,459.92,446.64,464.45
